,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,favourite_count,retweet_count,created_at,location,text,sentiment,clean_text,2019,26,40,50,800,abercorn,absolutely,accept,accurate,accused,across,act,action,active,adds,adopted,adventure,afneil,afternoon,agree,agreed,aid,alliance,alongside,already,also,altogether,always,ambassador,amp,andrewm86915698,angela,annexed,annually,anonymity,another,anthony40717229,anti,aoife,aoifegracemoore,aontuglens,appeasement,ardmhacha81,army,article,assessment,atrocity,attempt,aunty_shirley,away,awr4645,banality,bandwagon,banhuntingni,basis,be,became,bed,belief,believe,believeable,believed,beneath,benefit,best,bias,bill,billion,bit,blood,bobby,bomb,bombed,border,borrow,bring,brutish,buddy,build,buttressed,buy,call,campaign,cap,capable,care,careful,carried,caulmick,ccp,challenging,chart,check,child,chinese,choice,choosing,chrishazzardsf,civilian,clear,closely,co,coincidence,col,collaborator,collateral,colour,commemorating,committed,community,completely,compounding,comrade,concern,concerned,confusing,congratulations,connection,conorduffy_7,consequence,constructive,continually,continuing,controlled,corbyn,cost,costed,could,couldnt,council,councillor,country,county,court,coveney,credit,crimea,crisis,criticise,currently,cynical,daithimactaig,dangerous,darkness,davidcullinane,deal,debacle,debate,dedicated,deepens,deeply,defense,demand,democratic,demonstration,depending,depth,designed,despite,diarmuid,dieing,difference,different,difficult,dircted,directed,disappeared,dismissal,displacement,dividing,do,donaldtuskepp,donnellyangela1,double,dublin,dunningkruger,dup,durin,earnings,effect,einmensch18,election,electorate,else,empire,employer,end,enforce,enough,entirely,eobroin,establishment,etc,even,event,ever,every,everything,ex,exactly,excellent,except,exclusively,execute,expelling,extraordinary,facilitated,facilitating,fact,fair,fallen,falling,far,farrell_mairead,farry,feel,fein,file,finegael,fingal,fintancox,first,folk,follow,for,force,forge,forward,found,freedom,friend,fro,funding,funny,féin,gas,gazand,geopolitical,get,getting,give,giving,globe,glorify,go,god,going,gone,got,gov,government,grandson,granted,grim,growing,gtmag10,hammered,happen,happens,health,high,hike,historically,hmcevansoneya,holiday,honestly,hope,house,however,ifsc,ignored,imperialist,india,innocent,insight,insult,intelligence,interest,invasion,invest,ira,ireland,irish,irishexaminer,island,israelis,issue,item,jamiebrysoncpni,jasonlambertsf,jeremy,jesus,jjsalmo,joedotie,johnbradysf,jon_burrows1,journalists,jp,judicial,jump,juri,justice,justinlawler,kenya,kill,know,labour,lad,larger,laundering,lazlopuskas,le,lea,leader,leary,left,legacy,legal,level,lfc,like,listened,living,ll,long,look,looking,lost,lot,lou,love,loweryrob,luck,lucky,lurking,made,main,maintain,mairéad,maith,major,make,manoeuvre,marieannuk,mary,marycarolanit,maryloumcdonald,match,max43295064,mccullaghniall,mcmanus,meet,member,membership,memory,mentioned,mentioning,meps,michael,middle,might,military,million,mindset,minister,minute,mirror,miselorcan,miss,moneillsf,money,moore,mostly,move,moversnshakers1,mr,multiple,murder,murderous,must,nam,nato,nazi,nbvncmx,nepotism,neutrality,never,ni,nobody,northern,nurse,nwci,obliged,obvious,odds,officerdave2,ogra_sf,oh,one,ongar,onto,operate,opinion,opportunity,oppose,opposition,opted,option,orange,order,ordinary,organisation,others,overwhelmingly,paint,palestinians,panicking,parachute,party,pauljdavison,pay,paying,peace,people,permitted,pernicious,perpetrated,petermcguireie,photo,picture,pira,policy,politic,political,poll,poorest,popular,portray,position,post,power,presumably,previous,previously,pro,probably,proceeding,prolong,promoting,protest,protesting,provide,provisional,psni,psychological,public,publicly,putin,quietly,quite,quoted,raising,rarely,reading,realise,really,reason,reconciliation,reduce,referring,relief,remember,rent,replace,republican,resignation,resistance,respect,response,reveals,revenue,revulsion,richardtgarland,right,rise,road,role,roysheriff,rt,running,russia,russian,sands,sat,saturday,say,sch65,season,seat,sectarian,security,see,seeing,seen,sense,serfdom,serve,sf,shallowness,shamble,share,shinners,shot,show,side,silence,similar,simon,simonmaginn,sinn,sinnfeinireland,situation,slaughtered,socialist,society,soldier_destin,solution,something,sometimes,somhairlemag,sound,speaks,spectrum,spilled,spitfirevc,split,staffing,stance,standard,state,status,stephenfarrymp,stephenmather6,stepping,still,strange,strike,striking,structure,successive,suffer,suffering,suggest,support,sure,surrogate,sweet,system,síle,take,taken,taking,talking,tax,tblaggert,td,terrorism,thank,theatre,theirishobserve,think,thoroughfare,though,threat,thú,today,tonight,trade,transformation,transparent,troubled,trust,try,trying,ugly,uk,ukrainian,union,universal,unpopular,us,used,using,vacant,vehemently,version,volume,vote,voted,voter,voting,walked,walking,want,wanted,war,warfare,warned,way,well,whataboutery,whilst,whole,wing,wish,within,wo,woman,wondering,work,working,worse,worthy,would,wynne,year,years,yr,vader_pos,vader_neg,vader_neu,vader_comp
0,0,0,2,0,0,2022-03-05 11:36:56+00:00,,"""Military solutions will only serve to prolong the suffering, displacement and murder of ordinary people. People who have been paying the collateral cost of the geopolitical interests and imperialist adventures of others for far too long."" @ChrisHazzardSF
https://t.co/cYYI9G9lGB",Negative,`` Military solution serve prolong suffering displacement murder ordinary people People paying collateral cost geopolitical interest imperialist adventure others far long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20518880908343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19022365379701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0.20518880908343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20518880908343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20518880908343,0,0.20518880908343,0,0,0,0,0,0,0,0,0.226281010812757,0,0.296078500676713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226281010812757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0.234,0.539,-0.296
1,1,1,3,0,0,2022-03-05 11:36:44+00:00,"Ranafast, Donegal, Ireland","RT @JOEdotie: Would you vote for Sinn Féin? 🤔
 
The most popular party in Ireland right now, but still dividing opinion like no other.
 
@h…",Neutral, Would vote popular party Ireland right still dividing opinion like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337100355550862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14782812391474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240016182284565,0,0,0,0,0,0,0,0,0,0,0,0.337100355550862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283384191624537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283384191624537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266091449307078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283384191624537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283384191624537,0,0,0,0,0.171253695453821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084610765125385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337100355550862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266091449307078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283384191624537,0,0,0,0,0.364,0,0.636,0.7906
2,2,2,5,0,0,2022-03-05 11:32:09+00:00,"Dublin City, Ireland",Why would Sinn Fein oppose such a move in Northern Ireland while they criticise the government in Dublin for not doing something similar? @EOBroin https://t.co/Eg9NzKRP34,Negative,would oppose move Northern Ireland criticise government Dublin something similar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328599181646767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297969655101472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297969655101472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121551446612495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245608133623543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233963328077206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297969655101472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328599181646767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297969655101472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328599181646767,0,0,0.08247700638961,0,0,0,0,0,0,0,0.328599181646767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276237660168837,0,0,0,0,0,0.195,0.805,-0.4404
3,3,3,10,1,1,2022-03-05 11:27:15+00:00,North Down N.Ireland,"“In consequence the Sinn Fein surrogate, using the High Court as a theatre of political warfare, is permitted to bring his proceedings whilst lurking beneath the darkness of anonymity. This, presumably, is buttressed by the benefit of legal aid funding” https://t.co/BPlSpi86OQ",Negative, consequence surrogate using High Court theatre political warfare permitted bring proceeding whilst lurking beneath darkness anonymity presumably buttressed benefit legal aid funding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219993526382136,0,0,0,0,0,0,0,0,0,0,0,0,0.199487396323182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219993526382136,0.219993526382136,0,0,0,0,0,0,0,0,0,0,0,0.219993526382136,0,0,0,0.219993526382136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219993526382136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199487396323182,0,0,0,0,0,0,0,0,0,0.219993526382136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08137735232061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199487396323182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199487396323182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199487396323182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219993526382136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219993526382136,0,0,0,0,0,0,0,0,0.184938065504433,0,0,0,0,0,0,0,0.219993526382136,0,0,0,0,0.219993526382136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055217445734837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199487396323182,0,0,0,0,0,0,0,0,0,0,0,0,0.219993526382136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219993526382136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199487396323182,0,0,0,0,0.219993526382136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.183,0.673,-0.0516
4,4,4,12,2,1,2022-03-05 11:26:26+00:00,Northern Ireland,"Sinn Fein surrogate granted anonymity by the High Court, compounding growing concerns over judicial bias https://t.co/fYD58Fexvf",Negative, surrogate granted anonymity High Court compounding growing concern judicial bias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294372987652851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324632797956219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324632797956219,0,0.324632797956219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294372987652851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120084249789332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324632797956219,0,0.324632797956219,0,0,0,0,0,0.294372987652851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324632797956219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081481460839711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294372987652851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.099,0.638,0.3182
5,5,5,13,0,1,2022-03-05 11:25:59+00:00,"Dublin City, Ireland","Diarmuid, the fact you believe that any stance Sinn Féin has previously taken is worse than Simon Coveney continuing to forge trade deals with them in 2019 or how successive governments have facilitated the laundering of billions of Russian money through the IFSC, speaks volumes. https://t.co/xnAPelKlKo",Negative,Diarmuid fact believe stance  previously taken worse Simon Coveney continuing forge trade deal 2019 successive government facilitated laundering billion Russian money IFSC speaks volume,0.214149579701395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0,0,0,0,0,0,0.194188178083608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0.214149579701395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0,0,0,0,0,0,0.093910700724879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160063936626799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194188178083608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194188178083608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194188178083608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180025338244586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0.053750639806373,0,0,0,0,0,0,0,0,0,0,0,0.194188178083608,0,0,0,0,0,0.180025338244586,0,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0,0,0,0,0,0,0,0,0,0.194188178083608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194188178083608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214149579701395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194188178083608,0,0,0,0,0,0,0.072,0.106,0.822,-0.25
6,6,6,15,0,0,2022-03-05 11:24:22+00:00,"Belfast, NI capital city.",@DaithiMacTaig @TBlaggert @JamieBrysonCPNI Sinn Fein in government 🤣🤣be careful what you wish for! https://t.co/qgbZy2Lj6v,Negative,government be careful wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395854883978825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395854883978825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395854883978825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146429864965311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2958777278524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312469560054551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099357903545774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395854883978825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395854883978825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0.667,0.7579
